Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
112991,1,2014-08-23 14:32:24,3,47,54569,2,0,,88
112992,1,2014-08-23 14:49:40,0,28,54470,1,2,,
112993,2,2014-08-23 14:50:49,1,,2669,,1,,2669
112995,2,2014-08-23 14:56:52,2,,40357,,4,,
112996,1,2014-08-23 16:15:53,1,15,54574,0,0,,
112997,1,2014-08-23 16:27:08,1,29,53137,0,1,,7290
112999,2,2014-08-23 16:59:59,0,,5339,,0,,
113000,2,2014-08-23 17:04:25,0,,54013,,0,,54013
113001,1,2014-08-23 18:11:41,1,18,17672,1,0,,
113002,1,2014-08-23 16:24:51,5,85,54793,1,0,1,805
113003,1,2014-08-23 18:16:02,1,33,54569,1,0,,
113004,2,2014-08-23 18:33:46,3,,31563,,2,,54566
113005,2,2014-08-23 18:53:52,0,,25392,,0,,
113006,1,2014-08-23 19:11:31,2,37,40252,0,4,,40252
113008,2,2014-08-23 19:50:02,1,,2860,,0,,
113009,2,2014-08-23 19:53:53,0,,22087,,0,,
113010,2,2014-08-23 20:12:44,2,,4253,,0,,
113011,1,2014-08-23 21:00:37,2,51,54581,0,14,,54581
113012,1,2014-08-23 21:13:22,2,47,54578,1,6,,54578
113013,2,2014-08-23 21:42:11,3,,52554,,0,,52554
113014,2,2014-08-23 21:50:12,0,,37972,,0,,
113015,2,2014-08-23 23:57:38,0,,601,,0,,
113016,1,2014-08-24 00:03:01,0,14,54584,0,2,,
113017,2,2014-08-24 00:13:36,0,,52756,,2,,52756
113018,2,2014-08-24 00:52:36,1,,54585,,0,,
113020,1,2014-08-24 01:54:49,1,14,46051,0,1,,
113021,1,2014-08-24 02:12:25,0,27,40767,1,10,,
113022,2,2014-08-24 02:45:45,1,,54587,,1,,54587
113023,1,2014-08-24 02:51:01,1,32,54588,0,3,,52554
113025,2,2014-08-24 03:09:21,1,,6633,,0,,
113026,1,2014-08-24 05:20:45,0,23,54473,0,3,,49647
113027,2,2014-08-24 05:40:39,3,,53926,,0,,
113028,1,2014-08-24 05:52:45,1,31,2488,1,0,,22311
113029,2,2014-08-24 06:35:49,0,,36229,,0,,
113030,2,2014-08-24 06:41:51,0,,2719,,0,,
113031,1,2014-08-24 06:58:09,0,13,54593,0,0,,
113032,1,2014-08-23 20:50:07,1,61,54597,2,2,,
113035,1,2014-08-24 09:07:39,1,64,30494,1,4,1,30494
113036,2,2014-08-24 09:10:26,0,,25292,,0,,25292
113037,2,2014-08-24 10:29:11,0,,40357,,0,,22311
113041,1,2014-08-24 12:08:24,0,42,54600,1,3,,805
113042,2,2014-08-24 12:10:44,0,,54597,,1,,
113043,1,2014-08-24 12:56:10,2,86,9355,2,4,,22311
113044,2,2014-08-24 13:24:01,1,,4253,,13,,
113045,2,2014-08-24 13:49:13,5,,30494,,1,,
113047,1,2014-08-24 14:31:27,0,20,43947,0,0,,
113048,2,2014-08-24 15:11:31,0,,35413,,2,,
113049,2,2014-08-24 15:18:47,0,,14188,,0,,
113050,2,2014-08-24 15:30:28,0,,25292,,0,,
113051,1,2014-08-24 15:34:15,1,34,54606,1,0,1,
113052,2,2014-08-24 15:35:14,0,,28383,,0,,
113053,1,2014-08-24 15:41:39,3,62,49090,1,0,,49090
113054,2,2014-08-24 15:47:19,3,,7290,,7,,
113055,1,2014-08-24 15:59:04,0,40,49206,1,0,,49206
113056,1,2014-08-24 16:10:33,0,56,7800,2,0,0,7800
113057,1,2014-08-24 16:19:45,0,22,17042,1,0,,
113058,2,2014-08-24 16:31:46,0,,54608,,2,,7290
113059,2,2014-08-24 17:04:36,6,,7290,,0,,7290
113061,2,2014-08-24 17:19:21,1,,7290,,0,,
113063,2,2014-08-24 17:42:08,2,,14188,,0,,
113064,2,2014-08-24 18:05:58,2,,14188,,1,,
113065,1,2014-08-24 18:06:33,1,24,54612,0,0,,
113066,1,2014-08-24 18:12:44,0,22,54611,2,0,,54611
113067,2,2014-08-24 18:45:11,0,,28383,,0,,
113068,1,2014-08-24 19:20:53,0,29,54616,1,0,,54616
113070,2,2014-08-24 19:58:48,0,,54611,,0,,
113071,1,2014-08-24 20:09:15,0,26,40547,0,6,,32036
113072,1,2014-08-24 20:17:53,-2,35,54619,1,1,,
113073,2,2014-08-24 20:20:54,1,,11852,,0,,
113074,2,2014-08-24 20:26:40,1,,32036,,0,,32036
113075,1,2014-08-24 20:31:16,0,7,52455,0,1,,
113076,1,2014-08-24 20:46:11,2,50,54569,2,1,,1036
113077,1,2014-08-24 20:48:40,0,13,18086,0,4,,
113078,1,2014-08-24 20:59:31,0,26,54620,0,2,,32036
113079,1,2014-08-24 21:12:56,0,32,54402,1,1,,
113081,1,2014-08-24 21:28:04,1,46,20919,1,0,,
113082,2,2014-08-24 22:02:17,1,,17096,,3,,17096
113083,2,2014-08-24 22:05:45,0,,40899,,3,,
113084,2,2014-08-24 22:08:07,1,,8165,,2,,
113085,1,2014-08-24 22:28:31,1,18,54199,0,1,,54199
113086,2,2014-08-24 22:45:01,2,,21599,,9,,
113087,1,2014-08-24 22:47:40,4,49,40120,1,0,1,40120
113089,2,2014-08-24 23:35:46,1,,1739,,1,,
113090,1,2014-08-24 23:36:37,0,13,43360,0,1,,
113092,1,2014-08-25 00:03:17,1,74,24848,1,0,,
113094,1,2014-08-25 00:29:40,0,40,51861,1,1,1,51861
113096,1,2014-08-25 00:30:26,0,28,54628,0,1,,49647
113097,1,2014-08-25 00:39:22,0,21,31542,0,0,,
113098,2,2014-08-25 00:39:51,2,,54630,,0,,
113099,1,2014-08-25 00:51:34,3,27,54627,2,0,,7290
113100,2,2014-08-25 01:18:25,0,,686,,0,,
113101,2,2014-08-25 01:19:36,1,,805,,0,,
113102,1,2014-08-25 01:19:46,1,18,10354,0,0,,
113103,2,2014-08-25 01:20:57,1,,36229,,2,,
113104,2,2014-08-25 01:46:14,0,,54631,,0,,7290
113105,1,2014-08-25 01:47:44,1,46,54438,0,3,,54438
113106,1,2014-08-25 02:15:10,0,55,54632,0,3,,32036
113107,1,2014-08-25 02:43:01,0,16,2040,0,3,,
113108,1,2014-08-25 02:44:59,2,88,36676,2,4,1,36676
113109,1,2014-08-25 03:15:40,0,40,54636,1,1,1,
113110,1,2014-08-25 03:25:38,0,14,54637,0,1,,
113111,1,2014-08-25 03:27:03,0,32,54631,0,0,,54631
113112,1,2014-08-25 03:48:13,1,25,36948,1,0,,36948
113114,2,2014-08-25 06:01:02,-1,,54640,,0,,
113115,1,2014-08-25 06:02:11,1,14,54641,0,0,,8402
113116,1,2014-08-25 06:14:57,0,16,54643,0,0,,
113117,1,2014-08-25 07:02:07,0,8,46785,0,0,,
113118,2,2014-08-25 07:03:56,1,,25433,,5,,25433
113119,1,2014-08-25 07:22:55,2,39,54645,1,0,,54645
113120,1,2014-08-25 07:28:42,0,24,54647,0,0,,49647
113122,2,2014-08-25 08:04:56,0,,54631,,0,,
113123,2,2014-08-25 08:05:20,0,,53975,,2,,
113124,1,2014-08-25 08:06:08,6,121,603,1,2,2,603
113125,2,2014-08-25 08:20:06,1,,8402,,0,,
113126,1,2014-08-25 08:23:50,0,33,54404,0,0,,
113127,1,2014-08-25 08:30:18,1,13,53975,0,0,,
113128,1,2014-08-25 08:37:43,1,24,54620,1,1,,
113129,2,2014-08-25 08:48:43,1,,54651,,2,,
113130,2,2014-08-25 09:15:41,1,,7828,,0,,
113131,1,2014-08-25 09:18:41,0,22,54654,1,0,,
113132,2,2014-08-25 09:26:23,1,,54651,,1,,
113133,1,2014-08-25 09:32:43,1,44,44137,1,0,,805
113134,1,2014-08-25 09:57:11,0,39,54657,0,0,,
113135,1,2014-08-25 10:06:36,1,38,31261,1,0,,
113136,1,2014-08-25 10:20:55,0,10,48253,0,0,,
113137,1,2014-08-25 10:35:06,0,8,54659,0,0,,26338
113138,1,2014-08-25 10:46:50,0,19,46050,0,0,,
113139,1,2014-08-25 11:07:48,1,27,53690,1,0,,27581
113140,1,2014-08-25 11:11:02,2,123,53740,1,0,,
113141,2,2014-08-25 11:27:59,1,,27581,,0,,
113142,1,2014-08-25 11:28:44,0,32,43534,1,0,,
113143,2,2014-08-25 11:34:32,2,,48968,,5,,
113144,2,2014-08-25 11:53:14,0,,7788,,0,,
113145,1,2014-08-25 11:54:16,2,38,54656,0,0,,54656
113146,2,2014-08-25 12:07:22,3,,4253,,0,,
113147,2,2014-08-25 12:08:41,0,,48968,,0,,
113148,2,2014-08-25 12:17:41,2,,6633,,6,,6633
113149,1,2014-08-25 12:22:07,0,28,42514,0,0,,42514
113150,2,2014-08-25 12:34:18,3,,52554,,3,,
113152,1,2014-08-25 12:44:08,0,22,6015,0,0,,22311
113153,1,2014-08-25 12:51:16,-4,102,31372,0,0,,31372
113155,1,2014-08-25 13:15:33,0,15,54662,0,1,,26338
113156,1,2014-08-25 13:40:39,0,15,36979,0,0,,
113157,2,2014-08-25 13:44:32,2,,28746,,0,,28746
113160,2,2014-08-25 14:23:41,0,,53057,,0,,
113161,1,2014-08-25 14:24:53,0,58,13022,0,6,,
113162,1,2014-08-25 14:26:12,1,39,54667,0,2,,54667
113163,1,2014-08-25 14:26:32,1,35,3591,0,2,,
113165,2,2014-08-25 14:31:37,1,,7828,,0,,
113166,2,2014-08-25 14:53:16,1,,25292,,4,,25292
113167,2,2014-08-25 15:00:42,0,,52432,,3,,
113168,1,2014-08-25 15:26:09,1,17,54670,0,0,1,
113169,2,2014-08-25 15:33:23,0,,54668,,0,,
113171,1,2014-08-25 15:50:09,1,17,37243,0,2,,
113172,2,2014-08-25 15:54:12,0,,54099,,4,,
113173,1,2014-08-25 16:10:05,1,35,41560,1,6,,7290
113174,1,2014-08-25 16:25:53,1,4,54673,0,0,,
113176,1,2014-08-25 16:42:22,1,30,48417,1,0,,48417
113177,1,2014-08-25 16:46:30,0,57,7411,1,1,,
113178,1,2014-08-25 17:23:19,2,40,31668,0,3,,31668
113180,2,2014-08-25 17:34:29,2,,39588,,5,,
113181,1,2014-08-25 17:36:28,3,34,36475,1,2,,36475
113182,1,2014-08-25 17:43:07,0,28,54354,1,0,,
113183,1,2014-08-25 17:47:32,0,19,54675,0,0,,
113184,1,2014-08-25 17:51:41,2,40,54676,1,0,1,919
113185,1,2014-08-25 17:59:22,0,17,52151,0,1,,88
113186,1,2014-08-25 18:00:36,0,41,54678,2,4,,
113187,1,2014-08-25 18:14:25,1,38,54679,0,4,,24808
113188,1,2014-08-25 18:17:55,0,31,54677,0,4,,
113189,2,2014-08-25 18:19:08,0,,40161,,1,,
113191,1,2014-08-25 18:28:11,4,207,54680,3,2,1,54680
113193,1,2014-08-25 18:48:06,-1,28,54682,0,4,,54682
113194,1,2014-08-25 18:52:21,5,112,54300,1,0,,
113195,2,2014-08-25 18:54:38,0,,40161,,2,,
113196,2,2014-08-25 19:07:58,2,,7250,,3,,7250
113197,2,2014-08-25 19:19:46,2,,44952,,0,,
113198,2,2014-08-25 19:20:14,2,,54099,,0,,
113199,1,2014-08-25 19:42:02,0,22,54683,1,0,,49647
113200,1,2014-08-25 19:43:01,1,20,28225,0,0,,
113201,2,2014-08-25 19:53:27,0,,38146,,0,,
113202,1,2014-08-25 20:00:28,3,60,35736,2,2,,
113203,2,2014-08-25 20:13:49,1,,11832,,1,,
113204,2,2014-08-25 20:25:37,0,,11832,,0,,
113205,1,2014-08-25 20:27:07,5,147,27581,3,7,1,27581
113206,1,2014-08-25 20:35:15,0,78,41138,1,0,,
113207,2,2014-08-25 20:40:08,7,,919,,3,,
113208,2,2014-08-25 20:51:09,1,,27581,,0,,
113209,2,2014-08-25 20:51:21,3,,919,,2,,
113210,2,2014-08-25 20:58:41,2,,686,,0,,
113211,2,2014-08-25 20:59:32,6,,9394,,1,,22311
113212,2,2014-08-25 21:15:39,1,,54300,,2,,54300
113213,2,2014-08-25 21:53:17,0,,25392,,0,,
113214,2,2014-08-25 22:04:51,2,,279,,1,,
113215,2,2014-08-25 22:09:41,0,,25392,,0,,
113216,1,2014-08-25 22:18:04,0,52,40252,0,9,,40252
113217,1,2014-08-25 22:20:18,0,13,54620,0,0,,54620
113218,2,2014-08-25 22:21:38,0,,49206,,0,,49206
113219,1,2014-08-25 22:24:12,0,16,54689,0,2,1,32036
113220,2,2014-08-25 22:32:03,1,,54300,,0,,
113223,2,2014-08-25 22:51:34,0,,25392,,0,,
113224,1,2014-08-25 22:57:38,0,32,54692,1,0,,54692
113225,2,2014-08-25 23:16:39,2,,28746,,0,,28746
113226,2,2014-08-25 23:17:45,0,,27556,,1,,
113227,1,2014-08-25 23:21:56,0,20,54691,0,0,,24808
113228,1,2014-08-26 00:15:37,1,15,45032,0,0,,
113230,1,2014-08-26 01:22:44,6,225,54697,1,3,1,805
113231,1,2014-08-26 01:24:18,2,68,31017,2,2,,31017
113232,1,2014-08-26 01:31:41,0,75,54698,1,5,,54698
113233,2,2014-08-26 01:41:16,2,,28746,,0,,
113234,2,2014-08-26 01:55:39,2,,29137,,2,,
113235,2,2014-08-26 01:59:13,1,,28746,,1,,
113236,2,2014-08-26 02:08:04,13,,805,,0,,805
113237,2,2014-08-26 02:08:47,1,,40513,,0,,
113238,1,2014-08-26 02:56:31,0,16,26352,0,0,,
113239,1,2014-08-26 03:01:33,6,181,26352,2,3,2,28666
113240,2,2014-08-26 04:22:01,1,,13516,,1,,
113241,2,2014-08-26 04:40:33,4,,31372,,0,,31372
113242,1,2014-08-26 05:12:39,2,18,48567,1,0,,
113243,2,2014-08-26 05:33:29,1,,28732,,0,,
113245,2,2014-08-26 06:27:11,0,,16709,,13,,16709
113247,2,2014-08-26 06:57:55,1,,307,,2,,307
113248,2,2014-08-26 07:11:01,1,,48326,,3,,
113249,1,2014-08-26 07:32:53,0,29,30834,0,6,,30834
113250,1,2014-08-26 07:38:51,0,12,54695,0,1,,
113251,1,2014-08-26 02:31:28,0,43,,1,1,,
113252,1,2014-08-26 07:45:31,1,51,46543,3,4,,46543
113253,1,2014-08-26 04:45:29,1,21,,0,0,,
113254,1,2014-08-26 08:03:17,0,6,54708,0,1,,
113255,2,2014-08-26 08:25:20,0,,54710,,0,,
113256,1,2014-08-26 08:26:36,1,27,54711,1,0,,26338
113257,1,2014-08-26 08:28:37,0,15,54713,0,0,,26338
113258,1,2014-08-26 08:33:23,0,11,21006,0,0,,
113260,2,2014-08-26 08:35:55,1,,6547,,1,,
113261,1,2014-08-26 08:36:14,1,62,31874,1,2,,31874
113263,1,2014-08-26 09:02:42,0,20,48916,0,0,,48916
113264,1,2014-08-26 09:19:18,0,9,46168,0,0,,
113266,1,2014-08-26 09:32:38,0,9,13312,0,0,,
113267,1,2014-08-26 09:44:18,0,15,20917,0,0,,
113268,1,2014-08-26 09:54:01,1,44,54715,1,0,,
113269,2,2014-08-26 10:01:43,0,,28740,,0,,28740
113270,1,2014-08-26 10:16:54,3,31,54718,0,1,,
113271,2,2014-08-26 10:18:33,0,,3305,,0,,
113272,2,2014-08-26 10:52:37,1,,9355,,1,,9355
113273,1,2014-08-26 11:18:28,4,239,39588,2,1,,
113275,2,2014-08-26 11:24:19,4,,805,,1,,
113276,2,2014-08-26 11:50:32,5,,1036,,10,,1036
113277,1,2014-08-26 12:12:09,0,10,36545,0,0,,
113278,2,2014-08-26 12:21:43,3,,24669,,1,,17230
113279,2,2014-08-26 12:26:36,0,,1287,,0,,
113280,1,2014-08-26 12:35:47,0,33,54207,1,4,,
113281,2,2014-08-26 12:38:25,0,,35736,,0,,
113282,1,2014-08-26 12:44:44,0,24,46168,0,1,,32036
113283,2,2014-08-26 12:46:44,0,,2860,,0,,
113284,1,2014-08-26 12:57:22,1,22,48918,1,2,,
113286,1,2014-08-26 13:06:00,0,2,54723,0,0,,
113287,2,2014-08-26 13:07:57,0,,1287,,0,,
113288,1,2014-08-26 13:23:25,2,42,54725,0,0,2,805
113289,1,2014-08-26 13:23:31,2,17,52674,0,0,,
113290,1,2014-08-26 13:57:27,0,22,34645,0,3,,
113291,2,2014-08-26 14:01:02,0,,1036,,2,,
113292,2,2014-08-26 14:01:02,0,,39588,,0,,
113293,2,2014-08-26 14:30:18,0,,4889,,1,,
113294,1,2014-08-26 14:31:14,0,31,53690,2,0,,53690
113295,1,2014-08-26 14:31:34,0,21,54729,0,3,,
113296,1,2014-08-26 14:38:14,0,41,54539,0,0,,54539
113297,1,2014-08-26 14:51:25,0,10,54732,0,0,,26338
113298,2,2014-08-26 14:53:01,2,,25,,0,,
113299,1,2014-08-26 14:53:10,0,33,54733,0,11,,
113300,2,2014-08-26 14:56:15,5,,41315,,1,,
113301,1,2014-08-26 14:57:40,0,14,22161,0,0,,
113303,2,2014-08-26 15:04:43,0,,11623,,6,,
113304,1,2014-08-26 15:11:57,0,19,54711,0,0,,
113305,1,2014-08-26 15:14:52,0,17,15952,0,7,,
113306,1,2014-08-26 15:19:24,4,73,54728,2,1,,919
113307,1,2014-08-26 15:38:40,1,19,887,1,1,,
113308,1,2014-08-26 15:40:29,1,21,54734,0,4,,54734
113309,1,2014-08-26 07:56:06,0,15,,0,1,,
113311,1,2014-08-26 15:43:39,1,41,42760,0,12,,42760
113312,2,2014-08-26 15:49:38,0,,54099,,9,,
113313,1,2014-08-26 15:51:03,1,54,25392,1,2,,25392
113314,1,2014-08-26 16:33:17,7,280,54736,2,17,3,44269
113315,2,2014-08-26 16:33:52,2,,8013,,3,,
113316,1,2014-08-26 16:37:30,0,23,28509,0,3,,
113317,2,2014-08-26 16:37:44,1,,27581,,1,,
113318,1,2014-08-26 16:43:45,1,16,40873,0,0,,
113319,1,2014-08-26 16:45:22,1,25,54279,1,0,,
113320,2,2014-08-26 16:57:34,1,,18643,,0,,
113321,1,2014-08-26 17:19:59,1,29,54737,1,2,,54737
113322,1,2014-08-26 17:25:38,1,17,39530,0,0,,
113323,2,2014-08-26 17:35:08,3,,22047,,4,,22047
113325,2,2014-08-26 18:13:50,1,,4505,,2,,
113326,1,2014-08-26 18:19:30,1,32,52568,1,0,,
113327,1,2014-08-26 18:21:06,0,26,54289,0,0,,32036
113328,1,2014-08-26 18:44:56,2,48,28545,0,0,,28545
113329,1,2014-08-26 18:49:10,0,30,12783,0,1,,
113330,2,2014-08-26 18:50:01,1,,7250,,3,,
113331,1,2014-08-26 18:54:36,0,11,29109,0,1,,
113332,2,2014-08-26 18:57:02,0,,2860,,2,,
113334,1,2014-08-26 19:16:22,3,122,54741,2,9,,805
113335,2,2014-08-26 19:21:56,13,,919,,6,,919
113336,1,2014-08-26 19:25:26,0,47,54742,0,3,,805
113337,2,2014-08-26 19:29:22,5,,25,,4,,25
113338,1,2014-08-26 19:37:42,1,29,25973,0,0,,
113339,2,2014-08-26 19:45:48,0,,54099,,1,,
113340,2,2014-08-26 19:48:28,0,,42898,,0,,
113341,1,2014-08-26 20:07:22,0,31,44952,1,0,,
113342,2,2014-08-26 20:21:50,1,,45942,,1,,
113343,2,2014-08-26 20:25:40,0,,279,,0,,
113344,1,2014-08-26 20:36:43,0,24,7970,0,1,,
113345,2,2014-08-26 20:40:10,0,,42878,,0,,
113348,1,2014-08-26 21:01:07,1,47,54745,2,3,,
113349,1,2014-08-26 21:17:14,0,29,16398,0,6,,16398
113350,2,2014-08-26 21:31:15,4,,805,,7,,805
113351,1,2014-08-26 21:54:35,1,10,54748,0,0,,
113353,2,2014-08-26 22:23:58,4,,919,,4,,
113354,1,2014-08-26 22:35:38,0,18,54750,1,1,,
113355,2,2014-08-26 22:40:26,3,,54736,,1,,
113356,1,2014-08-26 22:57:52,0,12,54749,0,0,,
113357,2,2014-08-26 23:21:51,1,,2126,,0,,
113358,2,2014-08-26 23:45:16,2,,28746,,0,,
113359,2,2014-08-27 00:01:05,3,,28746,,0,,
113360,2,2014-08-27 00:05:49,1,,21480,,1,,
113361,1,2014-08-27 00:10:18,0,17,26223,0,0,,
113363,2,2014-08-27 00:59:50,2,,28746,,0,,
113364,2,2014-08-27 01:06:15,1,,52554,,1,,
113365,2,2014-08-27 01:10:14,1,,52554,,5,,
113366,2,2014-08-27 01:25:57,1,,52554,,0,,
113367,2,2014-08-27 01:43:09,1,,21026,,0,,
113368,1,2014-08-27 01:45:55,0,9,27783,0,0,,
113369,2,2014-08-27 01:47:47,2,,28462,,0,,
113370,1,2014-08-27 02:16:05,1,12,48578,0,2,,
113373,1,2014-08-27 02:58:05,2,32,48876,1,0,,
113374,2,2014-08-27 03:00:29,0,,48880,,0,,
113375,1,2014-08-27 03:01:25,0,26,54759,0,3,,
113376,1,2014-08-27 03:21:41,1,10,54757,0,0,,
113377,1,2014-08-27 04:07:57,3,94,48880,2,0,1,
113379,2,2014-08-27 05:22:46,2,,32036,,0,,
113380,1,2014-08-27 05:40:08,2,30,21701,0,3,,
113381,2,2014-08-27 05:42:39,2,,858,,2,,858
113382,2,2014-08-27 06:07:22,0,,25292,,0,,
113383,2,2014-08-27 06:16:51,1,,28732,,3,,
113384,1,2014-08-27 07:50:45,1,32,53740,1,1,,3305
113385,2,2014-08-27 07:51:41,2,,805,,2,,805
113386,2,2014-08-27 08:15:18,1,,17359,,2,,
113387,1,2014-08-27 08:15:45,1,31,54766,1,3,,
113388,1,2014-08-27 08:38:16,1,40,54765,0,0,,
113389,2,2014-08-27 08:51:06,1,,887,,0,,
113390,1,2014-08-27 09:11:21,0,30,27779,2,1,,27779
113391,2,2014-08-27 09:36:10,2,,805,,4,,
113392,2,2014-08-27 10:15:08,1,,22047,,0,,22047
113393,1,2014-08-27 10:42:02,0,16,49793,0,4,,
113394,1,2014-08-27 10:53:31,1,88,54773,3,1,,805
113395,1,2014-08-27 10:59:24,0,14,54772,0,0,,
113397,1,2014-08-27 11:11:52,1,25,54775,0,1,,54775
113398,1,2014-08-27 11:19:18,1,29,54776,1,0,,
113399,1,2014-08-27 11:23:59,0,22,54777,0,3,,26338
113400,1,2014-08-27 11:30:24,1,18,14803,0,0,,42434
113401,1,2014-08-27 11:43:12,0,49,16041,2,2,,
113402,1,2014-08-27 11:54:35,0,11,54778,0,0,,
113403,2,2014-08-27 11:57:16,1,,54779,,0,,26338
113404,2,2014-08-27 12:18:36,3,,805,,0,,
113405,1,2014-08-27 12:23:55,3,50,52786,1,4,,52786
113406,1,2014-08-27 12:26:41,0,10,42952,0,0,,42952
113407,2,2014-08-27 12:34:22,1,,27581,,5,,
113408,1,2014-08-27 12:36:29,1,30,40606,1,0,,
113409,2,2014-08-27 12:37:03,1,,54779,,0,,
113411,1,2014-08-27 12:57:18,0,18,54782,0,0,,
113413,1,2014-08-27 12:59:32,2,40,48932,0,2,,
113414,1,2014-08-27 13:08:11,0,8,40215,0,0,,44269
113415,1,2014-08-27 13:10:33,0,17,54785,1,1,,
113416,1,2014-08-27 13:20:23,0,36,54784,1,0,,7290
113417,1,2014-08-27 13:25:57,8,525,27581,2,0,2,
113418,1,2014-08-27 13:27:15,6,102,12072,1,1,1,88
113419,1,2014-08-27 13:32:26,1,19,38185,0,0,,
113420,2,2014-08-27 13:35:26,0,,46638,,0,,
113421,2,2014-08-27 13:36:20,2,,23853,,1,,44269
113422,2,2014-08-27 13:37:11,7,,28746,,3,,28746
113423,2,2014-08-27 13:40:28,2,,23853,,0,,
113424,2,2014-08-27 13:49:06,1,,279,,0,,
113425,1,2014-08-27 13:53:54,0,17,40023,0,0,,
113427,2,2014-08-27 14:00:52,2,,27581,,0,,
113428,1,2014-08-27 14:27:12,0,49,44952,3,0,,44952
113429,2,2014-08-27 14:29:27,3,,54099,,1,,54099
113430,2,2014-08-27 14:32:44,0,,9426,,0,,
113431,1,2014-08-27 14:47:48,0,31,31271,1,0,,26338
113432,1,2014-08-27 14:50:04,0,33,9244,1,4,,44269
113433,1,2014-08-27 14:50:04,0,22,9343,0,4,,
113434,2,2014-08-27 14:52:12,1,,54099,,2,,54099
113435,2,2014-08-27 14:52:16,1,,28705,,7,,28705
113436,1,2014-08-27 15:02:03,1,21,54727,0,2,,
113437,1,2014-08-27 15:02:48,1,40,40120,0,4,,40120
113438,1,2014-08-27 15:03:56,0,18,17590,0,0,,32036
113439,1,2014-08-27 15:05:13,2,131,7795,2,19,,7795
113440,2,2014-08-27 15:12:58,1,,17246,,2,,
113441,1,2014-08-27 15:18:23,0,16,54792,1,1,,
113442,1,2014-08-27 15:21:56,2,30,54791,1,1,,54791
113443,2,2014-08-27 15:26:55,7,,6633,,1,,
113444,2,2014-08-27 15:29:38,0,,17230,,1,,
113445,2,2014-08-27 15:30:07,2,,53057,,0,,
113446,1,2014-08-27 15:32:37,0,16,54791,1,0,,
113447,2,2014-08-27 15:33:09,2,,44269,,1,,
113448,2,2014-08-27 15:34:39,0,,54736,,0,,
113449,1,2014-08-27 15:43:24,0,26,54796,1,1,,27581
113450,1,2014-08-27 15:47:06,1,15,8141,0,0,,
113451,1,2014-08-27 15:48:10,0,95,54797,1,2,,22311
113452,2,2014-08-27 15:48:17,2,,36381,,4,,36381
113453,2,2014-08-27 15:50:26,6,,22311,,6,,22311
113454,1,2014-08-27 15:53:46,0,37,7795,1,6,,7795
113455,2,2014-08-27 15:56:38,1,,27581,,7,,27581
113456,1,2014-08-27 16:00:26,2,19,54799,0,4,,
113457,2,2014-08-27 16:03:34,0,,54669,,0,,
113458,1,2014-08-27 16:11:28,1,24,12307,0,0,,12307
113459,1,2014-08-27 16:28:07,2,30,28185,1,2,,
113460,2,2014-08-27 16:29:09,0,,54300,,2,,
113461,2,2014-08-27 16:31:54,1,,54099,,13,,
113462,1,2014-08-27 16:43:40,0,38,44425,0,4,,44425
113463,2,2014-08-27 16:44:23,0,,28520,,0,,
113464,1,2014-08-27 16:58:36,1,36,54802,1,2,,54802
113465,1,2014-08-27 17:00:19,0,13,54804,0,6,,
113466,1,2014-08-27 17:01:44,1,36,54803,0,1,,54803
113467,2,2014-08-27 17:11:22,0,,28520,,0,,
113468,1,2014-08-27 17:12:36,5,96,54805,2,6,0,54805
113469,5,2014-08-27 17:24:57,0,,5739,,0,,5739
113470,4,2014-08-27 17:24:57,0,,5739,,0,,5739
113471,2,2014-08-27 17:30:11,0,,54300,,0,,
113472,1,2014-08-27 17:32:26,0,15,20751,0,2,,20751
113473,1,2014-08-27 17:38:33,0,50,54806,2,0,,44269
113474,1,2014-08-27 17:44:16,0,47,54807,0,5,,54807
113476,1,2014-08-27 18:17:06,0,27,49793,0,0,0,
113477,1,2014-08-27 18:17:17,0,29,45941,1,2,,45941
113478,2,2014-08-27 18:22:10,1,,54813,,0,,
113479,2,2014-08-27 18:34:55,1,,8413,,1,,
113480,2,2014-08-27 18:36:06,1,,53211,,0,,53211
113481,2,2014-08-27 18:52:55,0,,53211,,4,,53211
113482,2,2014-08-27 19:10:35,0,,6476,,0,,
113483,1,2014-08-27 18:21:45,0,20,,0,0,,
113484,2,2014-08-27 19:25:48,1,,45192,,0,,
113485,1,2014-08-27 19:45:59,3,46,46012,1,0,2,28666
113486,2,2014-08-27 19:56:54,3,,28746,,3,,28746
113487,2,2014-08-27 20:07:51,0,,41879,,0,,
113488,2,2014-08-27 20:41:26,3,,28666,,3,,28666
113489,2,2014-08-27 20:41:58,0,,36381,,0,,
113490,1,2014-08-27 20:57:27,3,54,25787,3,1,,
113491,1,2014-08-27 20:58:19,1,21,54791,1,0,1,
113492,1,2014-08-27 21:02:16,0,27,35440,2,1,,
113493,2,2014-08-27 21:30:53,0,,9964,,0,,9964
113494,1,2014-08-27 21:53:12,3,50,54826,2,6,,805
113495,2,2014-08-27 21:59:19,0,,54099,,3,,
113496,2,2014-08-27 22:16:06,0,,54099,,0,,
113497,1,2014-08-27 22:24:03,5,39,12793,0,1,,
113498,2,2014-08-27 22:34:58,3,,54300,,14,,54300
113500,2,2014-08-27 22:53:56,0,,17072,,2,,
