Id,Reputation,CreationDate,Views,UpVotes,DownVotes
41609,11,2014-03-10 02:46:50,0,0,0
41610,12,2014-03-10 02:57:11,4,0,0
41612,21,2014-03-10 03:11:14,5,0,0
41613,1,2014-03-10 03:18:33,0,0,0
41614,11,2014-03-10 03:34:13,2,0,0
41615,1,2014-03-10 03:39:22,1,0,0
41616,101,2014-03-10 03:39:55,0,0,0
41617,101,2014-03-10 04:07:21,0,0,0
41618,23,2014-03-10 04:10:13,2,0,0
41619,1,2014-03-10 04:11:27,0,0,0
41620,1,2014-03-10 04:13:32,1,0,0
41621,6,2014-03-10 04:29:30,0,0,0
41622,1,2014-03-10 04:39:15,0,0,0
41623,28,2014-03-10 04:43:51,1,0,0
41624,1,2014-03-10 04:49:27,4,0,0
41625,46,2014-03-10 05:34:18,0,0,0
41627,101,2014-03-10 06:25:54,3,1,0
41628,1,2014-03-10 07:01:57,0,0,0
41629,1,2014-03-10 07:37:41,0,0,0
41630,1,2014-03-10 07:39:28,0,0,0
41631,3,2014-03-10 07:55:54,2,0,0
41632,1,2014-03-10 09:24:43,3,0,0
41633,1,2014-03-10 09:24:59,0,0,0
41634,101,2014-03-10 09:57:43,0,0,0
41635,11,2014-03-10 10:19:57,3,0,0
41636,101,2014-03-10 11:02:05,0,2,0
41637,101,2014-03-10 11:16:29,0,0,0
41638,6,2014-03-10 11:32:37,3,0,0
41639,101,2014-03-10 11:41:21,0,0,0
41640,1,2014-03-10 11:57:48,0,0,0
41641,1,2014-03-10 12:02:08,0,0,0
41643,1,2014-03-10 12:19:12,0,0,0
41644,1,2014-03-10 12:28:54,0,0,0
41645,14,2014-03-10 12:53:59,2,0,0
41646,1,2014-03-10 12:56:08,0,0,0
41648,6,2014-03-10 13:21:00,0,0,0
41649,101,2014-03-10 13:43:17,2,2,0
41650,254,2014-03-10 13:53:45,9,24,0
41651,1,2014-03-10 14:06:35,0,0,0
41652,35,2014-03-10 14:20:02,7,4,0
41653,1,2014-03-10 14:30:44,0,0,0
41654,101,2014-03-10 14:47:40,0,0,0
41655,16,2014-03-10 14:53:32,1,0,0
41656,6,2014-03-10 14:53:41,2,0,0
41657,111,2014-03-10 15:01:19,0,0,0
41659,1,2014-03-10 15:23:55,0,0,0
41660,11,2014-03-10 16:40:43,1,0,0
41661,1,2014-03-10 16:43:19,0,0,0
41662,176,2014-03-10 16:43:24,2,1,0
41663,101,2014-03-10 16:53:24,1,1,0
41664,101,2014-03-10 16:59:52,0,1,0
41665,1,2014-03-10 17:33:44,0,0,0
41666,1,2014-03-10 17:42:51,2,0,0
41668,1,2014-03-10 18:19:37,0,0,0
41669,1,2014-03-10 18:20:17,0,0,0
41670,21,2014-03-10 18:22:55,12,0,0
41672,101,2014-03-10 18:43:59,0,0,0
41673,101,2014-03-10 20:15:00,0,0,0
41674,13,2014-03-10 20:35:32,0,0,0
41675,101,2014-03-10 20:45:03,36,0,0
41676,21,2014-03-10 20:52:58,1,0,0
41677,6,2014-03-10 21:37:14,0,0,0
41678,11,2014-03-10 21:37:44,3,0,0
41679,1,2014-03-10 21:43:45,3,0,0
41680,6,2014-03-10 22:38:23,1,0,0
41681,6,2014-03-10 23:04:58,1,0,0
41682,4,2014-03-10 23:06:33,1,0,0
41683,6,2014-03-10 23:34:08,3,0,0
41684,101,2014-03-11 00:41:59,0,2,0
41685,1,2014-03-11 00:55:56,0,0,0
41686,1,2014-03-11 00:59:30,0,0,0
41687,1,2014-03-11 01:50:55,2,0,0
41688,1,2014-03-11 01:53:31,0,0,0
41689,1,2014-03-11 02:11:11,0,0,0
41690,1,2014-03-11 02:15:53,0,0,0
41691,3,2014-03-11 03:04:55,0,0,0
41692,1,2014-03-11 03:06:36,0,0,0
41693,1,2014-03-11 03:08:36,0,0,0
41694,6,2014-03-11 03:13:15,9,0,0
41695,1,2014-03-11 03:14:36,0,0,0
41696,96,2014-03-11 05:24:48,8,0,0
41697,6,2014-03-11 06:40:18,0,0,0
41698,1,2014-03-11 09:59:08,3,0,0
41699,1,2014-03-11 10:03:45,0,0,0
41700,1,2014-03-11 10:04:36,0,0,0
41701,1,2014-03-11 10:59:19,0,0,0
41702,1,2014-03-11 11:14:52,0,0,0
41703,1,2014-03-11 11:56:38,0,0,0
41704,9,2014-03-11 12:50:47,0,0,0
41705,1,2014-03-11 13:14:28,1,0,0
41706,6,2014-03-11 13:46:31,2,0,0
41707,1,2014-03-11 13:57:30,0,0,0
41708,6,2014-03-11 13:57:32,2,0,0
41709,101,2014-03-11 14:16:16,0,0,0
41710,11,2014-03-11 14:33:19,1,0,0
41712,101,2014-03-11 14:47:00,0,3,0
41713,1,2014-03-11 14:53:10,0,0,0
41714,1,2014-03-11 15:02:18,0,0,0
41715,1,2014-03-11 15:04:36,0,0,0
41716,1,2014-03-11 15:25:00,0,0,0
41717,1,2014-03-11 15:37:24,0,0,0
41718,1,2014-03-11 16:48:42,1,0,0
41719,11,2014-03-11 17:01:19,1,0,0
41721,6,2014-03-11 17:16:23,1,0,0
41722,1,2014-03-11 17:40:46,0,0,0
41723,1,2014-03-11 18:00:12,4,0,0
41724,1,2014-03-11 18:09:32,0,0,0
41725,1,2014-03-11 18:15:06,0,0,0
41726,101,2014-03-11 18:30:06,1,0,0
41727,11,2014-03-11 18:41:01,1,0,0
41728,11,2014-03-11 19:15:41,0,0,0
41730,1,2014-03-11 20:40:11,0,0,0
41731,21,2014-03-11 20:40:46,0,0,0
41733,1,2014-03-11 21:04:49,4,0,0
41734,111,2014-03-11 21:11:30,3,0,0
41735,1,2014-03-11 21:13:49,0,0,0
41736,101,2014-03-11 21:14:00,16,1,0
41737,1,2014-03-11 21:19:17,2,0,0
41738,1,2014-03-11 21:28:32,0,0,0
41739,28,2014-03-11 21:28:48,13,1,0
41740,1,2014-03-11 21:35:53,0,0,0
41741,101,2014-03-11 21:46:23,0,4,0
41742,1,2014-03-11 22:16:35,1,0,0
41743,101,2014-03-11 22:23:53,0,0,0
41744,1,2014-03-11 23:14:29,1,0,0
41745,191,2014-03-11 23:44:11,3,2,0
41746,101,2014-03-11 23:52:56,0,0,0
41747,1,2014-03-12 00:06:13,0,0,0
41748,1,2014-03-12 00:07:19,0,0,0
41749,19,2014-03-12 00:13:07,3,0,0
41750,101,2014-03-12 00:28:25,0,0,0
41751,11,2014-03-12 01:12:41,1,0,0
41752,101,2014-03-12 01:16:16,0,3,0
41753,1,2014-03-12 01:47:44,0,0,0
41754,1,2014-03-12 03:13:44,0,0,0
41756,1,2014-03-12 03:17:56,1,0,0
41757,101,2014-03-12 03:27:25,1,0,0
41758,101,2014-03-12 03:30:43,0,0,0
41759,6,2014-03-12 04:30:48,1,0,0
41760,16,2014-03-12 05:39:18,0,0,0
41761,6,2014-03-12 05:51:14,0,0,0
41762,16,2014-03-12 06:08:00,3,1,0
41763,6,2014-03-12 06:12:21,4,0,0
41764,1,2014-03-12 06:35:08,13,0,0
41765,23,2014-03-12 08:13:43,2,0,0
41766,1,2014-03-12 08:47:05,0,0,0
41767,183,2014-03-12 08:54:52,7,2,0
41768,1,2014-03-12 09:16:10,1,0,0
41769,101,2014-03-12 09:16:48,1,3,0
41770,1,2014-03-12 09:24:23,1,0,0
41771,1,2014-03-12 09:32:33,0,0,0
41772,1,2014-03-12 09:46:33,0,0,0
41773,11,2014-03-12 09:50:44,2,0,0
41774,1,2014-03-12 09:52:18,0,0,0
41775,1,2014-03-12 09:54:36,0,0,0
41777,36,2014-03-12 10:07:28,1,0,0
41778,1,2014-03-12 10:43:49,0,0,0
41779,101,2014-03-12 11:00:57,0,0,0
41780,101,2014-03-12 11:01:02,0,0,0
41781,1,2014-03-12 11:01:14,0,0,0
41782,11,2014-03-12 11:26:03,7,0,0
41783,1,2014-03-12 11:58:48,0,0,0
41784,16,2014-03-12 12:13:11,5,2,0
41785,1,2014-03-12 12:43:25,0,0,0
41786,1,2014-03-12 13:25:28,0,0,0
41787,16,2014-03-12 13:29:04,0,0,0
41788,171,2014-03-12 14:14:46,7,0,0
41789,6,2014-03-12 14:23:55,8,0,0
41790,1,2014-03-12 14:27:52,0,0,0
41792,11,2014-03-12 14:48:12,1,0,0
41793,14,2014-03-12 15:00:24,1,0,0
41794,1,2014-03-12 15:23:25,0,0,0
41795,1,2014-03-12 15:25:07,0,0,0
41796,1,2014-03-12 15:26:23,17,0,0
41797,11,2014-03-12 15:29:53,0,0,0
41798,11,2014-03-12 15:44:56,0,0,0
41799,26,2014-03-12 16:00:55,0,1,0
41800,23,2014-03-12 16:16:28,4,1,0
41801,1,2014-03-12 16:24:59,0,0,0
41802,1,2014-03-12 17:14:20,0,0,0
41803,1,2014-03-12 17:17:35,0,0,0
41804,23,2014-03-12 17:21:03,3,0,0
41805,121,2014-03-12 17:23:37,2,3,0
41806,101,2014-03-12 17:24:49,0,0,0
41807,1,2014-03-12 17:26:00,0,0,0
41808,101,2014-03-12 17:39:21,0,1,0
41809,1,2014-03-12 18:30:29,0,0,0
41810,549,2014-03-12 18:36:16,61,10,3
41811,6,2014-03-12 18:50:06,3,0,0
41812,11,2014-03-12 19:05:05,0,0,0
41814,6,2014-03-12 19:28:09,5,0,0
41815,1,2014-03-12 19:43:15,0,0,0
41816,16,2014-03-12 19:54:34,0,0,0
41817,101,2014-03-12 19:56:44,0,0,0
41818,1,2014-03-12 19:58:29,0,0,0
41819,6,2014-03-12 19:59:10,0,0,0
41820,26,2014-03-12 20:18:47,1,0,0
41821,1,2014-03-12 20:30:59,0,0,0
41823,101,2014-03-12 20:51:57,0,0,0
41824,101,2014-03-12 21:13:12,0,0,0
41825,11,2014-03-12 21:50:17,1,0,0
41826,1,2014-03-12 21:52:34,0,0,0
41827,23,2014-03-12 21:54:04,2,1,0
41828,6,2014-03-12 22:36:58,0,0,0
41829,11,2014-03-12 23:57:36,0,0,0
41830,20,2014-03-13 01:35:13,2,0,0
41831,101,2014-03-13 01:43:37,1,0,0
41832,101,2014-03-13 02:46:41,0,0,0
41833,1,2014-03-13 02:52:57,0,0,0
41834,1,2014-03-13 03:05:33,0,0,0
41835,1,2014-03-13 03:10:34,0,0,0
41836,6,2014-03-13 03:45:20,1,0,0
41837,1,2014-03-13 03:46:02,0,0,0
41838,46,2014-03-13 04:24:57,1,0,0
41839,1,2014-03-13 06:14:25,0,0,0
41840,101,2014-03-13 06:15:58,0,0,0
41842,1,2014-03-13 07:38:44,1,0,0
41843,1,2014-03-13 07:48:54,3,0,0
41844,41,2014-03-13 09:54:22,1,0,0
41845,1,2014-03-13 10:03:39,0,0,0
41846,23,2014-03-13 10:13:16,2,0,0
41847,101,2014-03-13 10:15:57,0,2,0
41848,1,2014-03-13 10:41:48,1,0,0
41849,101,2014-03-13 11:19:58,0,0,0
41850,101,2014-03-13 11:59:00,1,3,0
41851,6,2014-03-13 12:24:32,0,0,0
41853,1,2014-03-13 13:25:27,0,0,0
41854,106,2014-03-13 14:08:58,0,2,0
41855,11,2014-03-13 14:10:58,2,0,0
41856,61,2014-03-13 14:36:23,49,5,0
41857,1,2014-03-13 14:44:00,0,0,0
41858,101,2014-03-13 15:12:53,0,2,0
41859,1,2014-03-13 15:16:45,0,0,0
41860,1,2014-03-13 15:23:34,0,0,0
41861,1,2014-03-13 15:37:26,0,0,0
41862,18,2014-03-13 15:44:02,0,0,0
41863,1,2014-03-13 15:47:44,0,0,0
41864,131,2014-03-13 15:59:12,4,1,0
41865,1,2014-03-13 16:11:10,0,0,0
41866,123,2014-03-13 16:16:49,0,1,0
41867,351,2014-03-13 16:27:49,7,2,0
41868,101,2014-03-13 16:29:34,0,0,0
41869,13,2014-03-13 16:30:01,1,0,0
41870,101,2014-03-13 16:31:00,1,0,0
41871,11,2014-03-13 17:06:14,0,0,0
41872,1,2014-03-13 17:24:40,0,0,0
41873,1,2014-03-13 17:31:16,1,0,0
41874,106,2014-03-13 18:01:29,0,1,0
41875,1,2014-03-13 18:32:06,0,0,0
41876,8,2014-03-13 18:39:16,1,0,0
41877,6,2014-03-13 18:49:24,0,0,0
41878,211,2014-03-13 19:30:15,3,1,0
41879,11,2014-03-13 19:38:37,6,0,0
41880,101,2014-03-13 20:36:19,0,2,0
41881,101,2014-03-13 20:43:23,0,0,0
41882,36,2014-03-13 21:01:04,4,0,0
41883,21,2014-03-13 22:04:10,0,0,0
41884,1,2014-03-13 22:18:07,0,0,0
41885,11,2014-03-13 22:21:07,5,0,0
41886,11,2014-03-13 23:13:01,1,0,0
41887,43,2014-03-13 23:32:42,3,1,0
41888,8,2014-03-13 23:45:57,3,0,0
41889,6,2014-03-14 00:17:49,1,0,0
41890,6,2014-03-14 00:22:25,2,0,0
41891,1,2014-03-14 00:46:55,0,0,0
41892,6,2014-03-14 01:40:36,0,0,0
41893,16,2014-03-14 01:59:10,6,1,0
41894,1,2014-03-14 02:15:55,0,0,0
41895,11,2014-03-14 02:37:01,0,0,0
41896,1,2014-03-14 02:39:58,0,0,0
41897,1,2014-03-14 02:55:51,0,0,0
41898,6,2014-03-14 03:39:17,0,0,0
41899,106,2014-03-14 03:46:34,1,0,0
41900,1,2014-03-14 04:45:32,0,0,0
41901,13,2014-03-14 05:26:33,7,0,0
41902,26,2014-03-14 05:28:57,3,0,0
41903,123,2014-03-14 06:25:43,3,1,0
41904,1,2014-03-14 07:01:10,2,0,0
41905,1,2014-03-14 07:28:04,1,0,0
41906,1,2014-03-14 07:42:03,3,0,0
41907,13,2014-03-14 07:59:26,0,0,0
41908,1,2014-03-14 08:03:11,0,0,0
41909,1,2014-03-14 08:42:25,0,0,0
41910,1,2014-03-14 09:32:12,0,0,0
41911,103,2014-03-14 10:04:49,1,0,0
41912,1,2014-03-14 10:34:00,1,0,0
41913,1,2014-03-14 10:35:36,0,0,0
41914,6,2014-03-14 10:48:11,0,0,0
41915,101,2014-03-14 11:00:55,0,1,0
41916,51,2014-03-14 11:09:19,2,0,0
41917,1,2014-03-14 11:27:11,0,0,0
41918,101,2014-03-14 11:27:26,0,0,0
41919,101,2014-03-14 11:50:15,2,0,0
41920,1,2014-03-14 11:52:49,1,0,0
41922,101,2014-03-14 12:38:59,0,0,0
41923,1,2014-03-14 13:52:00,1,0,0
41924,1,2014-03-14 14:07:21,0,0,0
41925,1,2014-03-14 14:33:39,1,0,0
41926,6,2014-03-14 14:38:52,2,0,0
41927,1,2014-03-14 14:40:19,0,0,0
41928,1,2014-03-14 14:48:36,0,0,0
41929,6,2014-03-14 14:55:11,1,0,0
41930,101,2014-03-14 15:25:48,0,2,0
41931,101,2014-03-14 15:36:58,0,1,0
41932,1,2014-03-14 15:39:46,0,0,0
41933,1,2014-03-14 15:43:05,0,0,0
41935,1,2014-03-14 15:46:01,0,0,0
41936,6,2014-03-14 16:02:19,1,0,0
41937,1,2014-03-14 16:11:39,1,0,0
41939,101,2014-03-14 16:28:21,6,0,0
41940,1,2014-03-14 16:28:42,1,0,0
41941,6,2014-03-14 17:05:03,1,0,0
41942,1,2014-03-14 17:12:09,0,0,0
41943,101,2014-03-14 17:22:45,0,1,0
41944,3,2014-03-14 17:23:42,0,0,0
41945,16,2014-03-14 17:31:47,0,0,0
41947,1,2014-03-14 17:49:54,0,0,0
41948,1,2014-03-14 18:27:00,0,0,0
41949,11,2014-03-14 18:32:04,1,0,0
41950,10,2014-03-14 18:38:04,3,0,0
41951,1,2014-03-14 18:46:13,0,0,0
41952,1,2014-03-14 18:46:18,7,0,0
41953,11,2014-03-14 18:59:30,2,0,0
41955,1,2014-03-14 19:46:35,0,0,0
41956,31,2014-03-14 20:05:37,0,0,0
41957,1,2014-03-14 20:26:50,0,0,0
41958,1,2014-03-14 21:18:19,1,0,0
41959,1,2014-03-14 21:25:03,0,0,0
41960,1,2014-03-14 21:42:26,1,0,0
41961,128,2014-03-14 22:19:22,5,3,0
41962,1,2014-03-14 23:14:34,0,0,0
41963,1,2014-03-15 00:44:30,0,0,0
41964,101,2014-03-15 02:15:13,0,0,0
41965,1,2014-03-15 03:11:13,0,0,0
41966,3,2014-03-15 03:50:27,0,0,0
41967,101,2014-03-15 04:37:15,0,0,0
41968,101,2014-03-15 05:12:53,0,0,0
41969,101,2014-03-15 06:01:20,0,0,0
41970,1,2014-03-15 07:13:00,0,0,0
41971,104,2014-03-15 07:20:36,2,0,0
41972,1,2014-03-15 07:38:58,0,0,0
41973,1,2014-03-15 08:29:07,0,0,0
41974,108,2014-03-15 08:33:58,2,0,0
41975,118,2014-03-15 08:40:11,5,3,0
41976,1,2014-03-15 09:17:50,0,0,0
41978,1,2014-03-15 09:48:16,0,0,0
41979,101,2014-03-15 09:57:04,0,0,0
41980,1,2014-03-15 11:57:08,0,0,0
41981,1,2014-03-15 12:16:09,0,0,0
41982,1,2014-03-15 12:33:21,0,0,0
41983,1,2014-03-15 12:38:23,0,0,0
41984,1,2014-03-15 13:17:23,0,0,0
41985,1,2014-03-15 13:17:35,0,0,0
41986,1,2014-03-15 14:13:06,1,0,0
41988,13,2014-03-15 15:37:00,1,0,0
41989,1,2014-03-15 16:06:11,4,0,0
41990,103,2014-03-15 16:56:04,3,3,0
41991,6,2014-03-15 17:05:29,0,0,0
41992,101,2014-03-15 18:40:35,0,0,0
41993,3,2014-03-15 19:25:29,2,0,0
41995,101,2014-03-15 20:40:32,0,0,0
41996,101,2014-03-15 21:40:11,0,1,0
41997,1,2014-03-15 22:58:26,0,0,0
41998,6,2014-03-15 23:34:41,3,0,0
42000,6,2014-03-16 00:55:34,2,0,0
42001,1,2014-03-16 00:59:52,0,0,0
42002,71,2014-03-16 01:47:14,2,4,0
42003,50,2014-03-16 02:12:58,0,1,0
42004,1,2014-03-16 02:45:15,0,0,0
42005,101,2014-03-16 03:07:38,0,0,0
42006,6,2014-03-16 03:35:00,0,0,0
42007,101,2014-03-16 03:53:07,0,0,0
42008,21,2014-03-16 05:30:03,1,0,0
42009,101,2014-03-16 05:37:18,0,1,0
42010,1,2014-03-16 06:17:19,0,0,0
42012,1,2014-03-16 10:07:25,0,0,0
42013,1,2014-03-16 11:08:48,0,0,0
42014,1,2014-03-16 11:20:00,0,0,0
42015,1,2014-03-16 13:08:29,0,0,0
42016,1,2014-03-16 13:29:58,0,0,0
42017,1,2014-03-16 14:10:15,0,0,0
42018,6,2014-03-16 14:37:26,1,0,0
42019,1,2014-03-16 15:11:59,0,0,0
42020,101,2014-03-16 15:18:07,0,1,0
42021,34,2014-03-16 15:34:01,2,2,0
42022,1,2014-03-16 15:55:04,1,0,0
42023,1,2014-03-16 16:26:59,3,0,0
42025,11,2014-03-16 16:33:19,5,0,0
42026,1,2014-03-16 16:36:25,1,0,0
42027,1,2014-03-16 16:37:32,0,0,0
42028,1,2014-03-16 17:20:08,0,0,0
42029,77,2014-03-16 19:03:38,30,6,0
42030,101,2014-03-16 19:10:46,0,0,0
42031,11,2014-03-16 19:14:34,3,0,0
42032,1,2014-03-16 19:37:27,0,0,0
42033,2,2014-03-16 20:24:57,6,0,0
42034,1,2014-03-16 20:25:25,0,0,0
42035,101,2014-03-16 20:38:15,0,0,0
42036,101,2014-03-16 20:50:46,0,0,0
42037,1,2014-03-16 20:54:00,0,0,0
42038,1,2014-03-16 20:59:21,0,0,0
42039,1,2014-03-16 21:53:08,1,0,0
42040,6,2014-03-16 22:00:52,4,0,0
42042,1,2014-03-16 22:11:39,2,0,0
42043,1,2014-03-16 22:29:46,0,0,0
42044,8,2014-03-17 00:33:30,3,0,0
42045,1,2014-03-17 00:56:19,0,0,0
42046,1,2014-03-17 01:21:46,1,0,0
42047,101,2014-03-17 02:07:22,0,0,0
42048,1,2014-03-17 02:55:53,0,0,0
42049,28,2014-03-17 03:36:16,1,1,0
42050,101,2014-03-17 04:14:55,0,0,0
42051,1,2014-03-17 04:21:52,0,0,0
42052,1,2014-03-17 04:37:33,0,0,0
42053,1,2014-03-17 04:51:39,0,0,0
42054,1,2014-03-17 05:41:01,2,0,0
42055,1,2014-03-17 06:55:15,0,0,0
42056,11,2014-03-17 07:02:55,0,0,0
42057,43,2014-03-17 07:04:12,10,2,0
42058,1,2014-03-17 07:53:45,0,0,0
42059,1,2014-03-17 07:56:51,1,0,0
42060,1,2014-03-17 09:02:38,0,0,0
42062,158,2014-03-17 09:13:27,11,9,0
42063,1,2014-03-17 09:15:06,0,0,0
42064,1,2014-03-17 09:19:21,0,0,0
42065,101,2014-03-17 09:21:30,1,0,0
42066,101,2014-03-17 09:54:26,0,1,0
42067,101,2014-03-17 10:00:34,0,0,0
42068,76,2014-03-17 10:09:35,18,1,0
42069,101,2014-03-17 10:09:47,0,0,0
42070,1,2014-03-17 10:16:23,0,0,0
42071,101,2014-03-17 10:38:22,1,0,0
42072,1,2014-03-17 10:44:15,0,0,0
42073,101,2014-03-17 11:00:15,0,0,0
42074,108,2014-03-17 11:58:35,1,1,0
42075,1,2014-03-17 12:22:42,0,0,0
42076,1,2014-03-17 12:53:28,1,0,0
42077,61,2014-03-17 13:21:47,3,1,0
42078,13,2014-03-17 13:45:02,0,0,0
42079,8,2014-03-17 13:47:20,0,0,0
42080,1,2014-03-17 13:49:58,1,0,0
42081,1,2014-03-17 14:28:30,0,0,0
42082,26,2014-03-17 14:29:40,3,0,0
42083,91,2014-03-17 14:36:11,0,0,0
42084,101,2014-03-17 14:37:10,1,5,0
42085,101,2014-03-17 14:37:45,0,0,0
42086,6,2014-03-17 15:18:46,1,0,0
42087,11,2014-03-17 15:25:00,0,0,0
42088,1,2014-03-17 15:34:20,0,0,0
42089,1,2014-03-17 15:35:33,0,0,0
42090,21,2014-03-17 15:46:04,1,1,0
42091,4,2014-03-17 16:38:39,0,0,0
42092,1,2014-03-17 16:44:53,0,0,0
42093,1,2014-03-17 17:01:41,0,0,0
42094,108,2014-03-17 18:12:29,3,1,0
42095,6,2014-03-17 19:18:57,2,0,0
42096,1,2014-03-17 19:47:17,0,0,0
42097,1,2014-03-17 20:10:28,0,0,0
42098,6,2014-03-17 20:16:09,2,0,0
42099,1,2014-03-17 20:22:44,0,0,0
42100,1,2014-03-17 20:42:46,0,0,0
42101,1,2014-03-17 21:16:37,0,0,0
42102,36,2014-03-17 21:33:23,3,0,0
42103,101,2014-03-17 21:53:52,0,0,0
42104,11,2014-03-17 21:59:14,1,0,0
42105,50,2014-03-17 22:03:32,0,3,0
42106,20,2014-03-17 22:21:13,6,1,0
42107,1,2014-03-17 23:18:42,0,0,0
42108,11,2014-03-17 23:22:57,2,0,0
42109,13,2014-03-17 23:42:17,18,0,0
42110,106,2014-03-17 23:46:13,0,0,0
42111,101,2014-03-17 23:55:44,0,3,0
42112,101,2014-03-18 00:36:16,0,0,0
42113,31,2014-03-18 00:38:34,0,0,0
42114,1,2014-03-18 00:43:30,0,0,0
42115,1,2014-03-18 01:11:37,0,0,0
42116,16,2014-03-18 01:21:35,0,0,0
42117,8,2014-03-18 01:23:23,3,0,0
42118,13,2014-03-18 01:42:42,0,0,0
42119,101,2014-03-18 02:03:00,0,0,0
42120,6,2014-03-18 03:40:52,1,0,0
42121,16,2014-03-18 03:44:46,2,1,0
42122,1,2014-03-18 03:50:32,0,0,0
42123,1,2014-03-18 04:18:57,1,0,0
42124,1,2014-03-18 04:54:02,0,0,0
42125,101,2014-03-18 05:11:02,0,1,0
42126,1,2014-03-18 06:10:04,1,0,0
42127,43,2014-03-18 06:54:57,0,0,0
42128,6,2014-03-18 07:35:21,1,0,0
42129,1,2014-03-18 08:06:16,0,0,0
42130,101,2014-03-18 08:18:35,0,0,0
42131,6,2014-03-18 08:18:51,0,0,0
42132,6,2014-03-18 08:32:56,6,0,0
42133,1,2014-03-18 09:02:16,1,0,0
42134,96,2014-03-18 09:16:02,4,5,0
42135,1,2014-03-18 09:27:24,0,0,0
42136,1,2014-03-18 09:29:37,0,0,0
42137,1,2014-03-18 09:34:21,1,0,0
42138,1,2014-03-18 10:01:49,0,0,0
42139,1,2014-03-18 10:51:45,1,0,0
42140,3,2014-03-18 11:01:35,0,0,0
42141,16,2014-03-18 11:05:22,0,0,0
42142,1,2014-03-18 11:24:56,0,0,0
42143,1,2014-03-18 11:32:47,1,0,0
42144,1,2014-03-18 12:26:07,1,0,0
42145,1,2014-03-18 12:49:20,0,0,0
42146,1,2014-03-18 13:07:48,0,0,0
42147,1,2014-03-18 13:29:33,0,0,0
42148,11,2014-03-18 13:38:38,1,0,0
42149,51,2014-03-18 14:03:32,1,1,0
42151,1,2014-03-18 14:21:57,0,0,0
42152,16,2014-03-18 14:24:25,1,0,0
42153,33,2014-03-18 15:58:20,0,2,0
42154,1,2014-03-18 16:06:09,0,0,0
42155,1,2014-03-18 16:26:22,0,0,0
42156,1,2014-03-18 16:38:37,0,0,0
42157,1,2014-03-18 16:50:43,0,0,0
42158,21,2014-03-18 17:06:09,2,1,0
42159,16,2014-03-18 17:56:06,1,0,0
42160,1,2014-03-18 18:08:12,0,0,0
42161,1,2014-03-18 18:14:58,0,0,0
42162,11,2014-03-18 18:15:47,0,0,0
42163,101,2014-03-18 18:43:16,0,0,0
42164,28,2014-03-18 18:52:14,5,4,0
42165,1,2014-03-18 19:06:01,0,0,0
42166,101,2014-03-18 19:11:53,0,0,0
42167,1,2014-03-18 19:17:23,1,0,0
42168,1,2014-03-18 19:20:58,0,0,0
42170,93,2014-03-18 20:09:46,14,2,0
42171,11,2014-03-18 20:38:31,2,0,0
42172,101,2014-03-18 20:50:01,0,0,0
42173,106,2014-03-18 22:48:01,7,2,0
42174,43,2014-03-18 22:58:35,2,2,0
42175,6,2014-03-18 23:22:56,1,0,0
42176,1,2014-03-18 23:35:22,0,0,0
42177,101,2014-03-18 23:56:28,0,0,0
42178,1,2014-03-19 00:18:22,0,0,0
42179,11,2014-03-19 00:44:16,0,0,0
42180,1,2014-03-19 01:35:14,0,0,0
42181,1,2014-03-19 02:39:07,0,0,0
42182,101,2014-03-19 03:20:48,0,0,0
42183,1,2014-03-19 04:22:43,0,0,0
42184,1,2014-03-19 05:03:03,0,0,0
42185,51,2014-03-19 05:08:28,4,0,0
42186,1,2014-03-19 07:20:54,0,0,0
42187,11,2014-03-19 07:45:10,0,0,0
42188,6,2014-03-19 07:46:46,2,0,0
42189,1,2014-03-19 08:07:59,0,0,0
42190,101,2014-03-19 08:33:15,0,0,0
42191,1,2014-03-19 08:58:38,0,0,0
42192,1,2014-03-19 09:16:29,0,0,0
42193,1,2014-03-19 09:35:38,0,0,0
42194,1,2014-03-19 09:36:04,0,0,0
42195,1,2014-03-19 09:51:21,1,0,0
42196,1,2014-03-19 10:14:40,0,0,0
42197,1,2014-03-19 10:29:09,0,0,0
42198,10,2014-03-19 10:56:51,4,0,0
42199,1,2014-03-19 12:17:07,0,0,0
42200,1,2014-03-19 12:20:27,0,0,0
42201,131,2014-03-19 12:59:05,0,0,0
42202,1,2014-03-19 13:10:57,0,0,0
42203,1,2014-03-19 13:51:14,0,0,0
42204,1,2014-03-19 13:59:01,0,0,0
42205,1,2014-03-19 14:43:47,0,0,0
42206,6,2014-03-19 14:46:25,0,0,0
42207,11,2014-03-19 14:56:41,0,0,0
42208,4,2014-03-19 15:03:43,6,0,0
42209,1,2014-03-19 15:31:55,0,0,0
42210,1,2014-03-19 15:45:32,0,0,0
42211,1,2014-03-19 16:00:47,0,0,0
42212,16,2014-03-19 16:04:17,2,1,0
42213,1,2014-03-19 16:06:00,0,0,0
42214,1,2014-03-19 17:26:35,1,0,0
42215,1,2014-03-19 17:27:19,2,0,0
42216,1,2014-03-19 17:33:46,0,0,0
42217,11,2014-03-19 18:00:33,0,0,0
42218,60,2014-03-19 18:19:42,6,2,0
42219,1,2014-03-19 18:23:30,0,0,0
42220,1,2014-03-19 19:18:47,0,0,0
42221,101,2014-03-19 19:39:13,0,1,0
42222,1,2014-03-19 20:25:19,0,0,0
42223,26,2014-03-19 20:53:28,0,0,0
